
~@# File opened, Actual 02/06/2018 00:00:04 BST,  Log 02/06/2018 00:00:04 BST
~@#Come from file 20180601
516V301701,NEWBURY,20180602000000,D,-0076 ,D,T ,20180602011630,000024
731Y96M901,LDBRKJ,20180602000000,D,+0001 ,U,M ,20180601235930,000029
864M79C801,BMLY,20180602000100,A,+0000 , ,  ,20180602000130,000030
586V14C801,WTRORTN,20180602000000,D,-0026 ,D,  ,20180602002600,000042
731Y97M901,HTRWAJN,20180602000100,D,-0001 ,U,  ,20180602000200,000056
864M79C801,BMLY,20180602000100,D,+0000 ,U, 1,20180602000130,000113
731Y96M901,PRTOBJP,20180602000100,D,+0000 ,U,  ,20180602000100,000130
737C23C901,SCOTEJN,20180602000100,D,+0003 ,D,  ,20180601235800,000138
731Y96M901,ROYAOJN,20180602000200,D,-0002 ,U,  ,20180602000400,000159
736C03CZ01,AVONMTH,20180602000400,A,+0015 , ,  ,20180601234900,000217
516V22C901,BARKING,20180602000300,A,-0002 , ,  ,20180602000500,000217
735Y95M002,PADTON,20180602000200,D,+0001 ,D, 6,20180602000100,000258
334O08CY01,WVCTJN,20180602000300,D,+0004 ,U,  ,20180601235900,000300
516V22C901,BARKING,20180602000200,D,-0003 ,U, 8,20180602000500,000302
731Y97M901,STHALL,20180602000300,A,+0000 , ,  ,20180602000330,000304
746Z051901,DIDCTNJ,20180602000300,D,+0012 ,D,  ,20180601235130,000318
746Z032002,NEWBRYR,20180602000200,D,-0001 ,U, 3,20180602000300,000321
732Y74M901,HTRWAPT,20180602000300,D,+0000 ,U, 2,20180602000300,000321
664O63CZ01,REDGWJN,20180602000400,D,-0011 ,U,  ,20180602001500,000321
739P73M901,LDBRKJ,20180602000300,D,-0003 ,U,R ,20180602000600,000327
735Y95M002,ROYAOJN,20180602000300,D,+0001 ,D,  ,20180602000200,000327
731Y97M901,STHALL,20180602000300,D,+0000 ,U, 2,20180602000330,000338
494V38C901,FLXSNFL,20180602000200,D,+0048 , ,  ,20180601231400,000356
731Y96M901,PADTON,20180602000500,T,+0000 ,U, 5,20180602000500,000411
793Z101901,EBBWJ,20180602000400,D,+0003 ,U,  ,20180602000100,000421
731Q21C801,DIDCTEJ,20180602000400,D,+0030 ,D,  ,20180601233430,000444
739P73M901,PRTOBJP,20180602000400,D,-0003 ,U,  ,20180602000700,000454
494V38C901,FLXS634,20180602000500,D,+0000 , ,  ,00000000000000,000512
683Z222901,CHLTNHM,20180602000400,D,+0006 ,D, 1,20180601235800,000527
731Y97M901,WEALING,20180602000500,D,+0000 ,U,  ,20180602000530,000530
732Y74M901,HTRWTJN,20180602000600,D,+0000 ,U,  ,20180602000600,000601
334O08CY01,OXFDNNJ,20180602000600,D,+0005 ,U,  ,20180602000100,000608
516V22C901,WDGRNPK,20180602000600,A,-0003 , ,  ,20180602000930,000609
739P73M901,ROYAOJN,20180602000600,D,-0002 ,U,  ,20180602000800,000611
736C03CZ01,AVONMTH,20180602000600,D,+0017 ,U, 1,20180601234900,000650
776A091801,MSHFILD,20180602000700,D,+0006 ,U,  ,20180602000130,000651
664O63CZ01,RDNGORJ,20180602000700,D,-0010 ,U,  ,20180602001730,000651
735Y95M002,PRTOBJP,20180602000700,D,+0004 ,D,  ,20180602000300,000653
516V22C901,WDGRNPK,20180602000600,D,-0003 ,U, 1,20180602000930,000656
744A40C901,DIDCTTC,20180601230300,T,-0037 , ,  ,20180601234000,000705
793Z101901,NWPTRTG,20180602000700,A,+0003 , ,  ,20180602000430,000709
745Z371901,RDNGSTN,20180602000600,D,+0008 ,D,15,20180601235800,000713
745Z371901,RDNGTCD,20180602000900,T,+0008 ,D,15,20180602000100,000713
334O08CY01,OXFD,20180602000800,A,+0005 , ,  ,20180602000300,000719
494V38C901,TRIMLEY,20180602000700,D,+0044 ,U,  ,20180601232330,000720
731Y97M901,EALINGB,20180602000800,A,+0000 , ,  ,00000000000000,000721
732Y75M002,HTRWTM4,20180602000700,D,+0000 ,U, 1,20180602000700,000732
732Y74M901,HTRWAJN,20180602000800,D,+0001 ,U,  ,20180602000700,000735
735Y95M002,LDBRKJ,20180602000700,D,+0003 ,D,  ,20180602000400,000735
731Q21C801,DIDCTNJ,20180602000700,D,+0029 ,D,  ,20180601233830,000739
334O08CY01,OXFD,20180602000700,D,+0004 ,U,  ,20180602000300,000757
793Z101901,NWPTRTG,20180602000700,D,+0003 ,U, 4,20180602000430,000800
731Y97M901,EALINGB,20180602000700,D,+0000 , ,  ,00000000000000,000808
736C03CZ01,SADWJN,20180602000800,D,+0016 ,U,  ,20180601235200,000814
731Y97M901,ACTONW,20180602000800,D,-0001 ,U,  ,20180602000930,000857
793Z101901,MAINDWJ,20180602000900,D,+0003 ,U,  ,20180602000630,000904
664O63CZ01,SCOTEJN,20180602000900,D,-0010 ,D,  ,20180602001930,000913
732Y75M002,HTRWAPT,20180602001100,A,+0000 ,U, 2,20180602001100,000940
732Y74M901,HAYESAH,20180602000900,D,+0001 ,U, 4,20180602000830,000949
334O08CY01,KNNGTNJ,20180602001000,D,+0004 ,U,  ,20180602000600,001018
683Z222901,BNWDJN,20180602001000,D,+0006 ,D,  ,20180602000400,001025
683Z222901,GLOSTYJ,20180602001100,D,+0006 ,D,  ,20180602000500,001101
516V22C901,LEYTNMR,20180602001200,A,-0002 , ,  ,20180602001400,001117
793Z101901,LWERWJN,20180602001100,D,-0001 ,U,  ,20180602001200,001117
732Y74M901,STHALL,20180602001200,A,+0001 ,U, 4,20180602001130,001128
736C03CZ01,SVRNBCH,20180602001600,A,+0000 , ,  ,00000000000000,001144
516V301701,BEDYN,20180602001300,A,-0083 , ,  ,20180602013630,001158
776A091801,CARDGBF,20180601224700,D,+0000 , ,  ,20180601224700,001159
864M78C701,REDGWJN,20180602001200,D,-0004 ,D,  ,20180602001600,001213
776A091801,EBBWJ,20180602001300,D,+0007 ,U,  ,20180602000630,001221
516V22C901,LEYTNMR,20180602001100,D,-0003 ,U,  ,20180602001400,001225
731Y97M901,LDBRKJ,20180602001300,D,-0002 ,U,M ,20180602001500,001252
732Y75M002,HTRWAPT,20180602001200,D,-0001 ,U, 2,20180602001300,001317
516V301701,BEDYN,20180602001300,D,-0083 ,D,  ,20180602013630,001317
494V38C901,DERB622,20180602001300,D,+0044 ,U,  ,20180601232930,001402
864M79C801,SCOTEJN,20180602001400,D,+0002 ,U,  ,20180602001200,001414
735Y42M002,PADTON,20180602001300,D,+0010 ,D, 3,20180602000300,001418
732Y74M901,STHALL,20180602001300,D,+0001 ,U, 4,20180602001200,001421
735Y42M002,ROYAOJN,20180602001400,D,+0010 ,D,  ,20180602000400,001444
739P73M901,PADTON,20180602001700,T,+0008 ,U, 3,20180602000900,001524
732Y74M901,WEALING,20180602001600,A,+0001 , ,  ,20180602001500,001524
732Y75M002,HTRWTJN,20180602001600,D,+0000 ,U,  ,20180602001600,001547
