
~@# File opened, Actual 04/06/2018 00:00:12 BST,  Log 04/06/2018 00:00:12 BST
~@#Come from file 20180603
732Y73M903,STHALL,20180604000100,A,+0000 ,U, 4,20180604000100,000020
796L391703,SDON,20180604000000,D,-0020 ,U,  ,20180604002000,000025
745P961903,RDNGSTN,20180604000000,D,-0001 ,D,13,20180604000100,000038
745P961903,RDNGTCD,20180604000200,T,-0002 ,D,13,20180604000400,000038
896U422703,ERLY,20180604000200,A,+0002 , ,  ,20180604000030,000124
732Y74M004,HTRWTM4,20180604000100,D,+0000 ,U, 2,20180604000100,000127
346V91C903,SBCH,20180604000300,A,+0033 , ,  ,20180603233000,000129
826A201803,RDNGHLJ,20180604000200,D,-0019 ,U,  ,20180604002130,000137
731Y96M903,LDBRKJ,20180604000200,D,+0000 ,U,R ,20180604000200,000154
731Y97M903,HTRWAPT,20180604000100,D,-0002 ,U, 2,20180604000330,000214
735Y95M004,PADTON,20180604000100,D,+0000 ,D, 6,20180604000100,000218
735Y95M004,ROYAOJN,20180604000200,D,+0000 ,D,  ,20180604000200,000251
896U422703,ERLY,20180604000200,D,+0002 ,D, 2,20180604000030,000251
346V91C903,SBCH,20180604000200,D,+0032 ,U, 3,20180603233000,000259
826A201803,RDNGSTN,20180604000400,A,-0020 ,U,10,20180604002400,000302
731Y96M903,PRTOBJP,20180604000300,D,+0000 ,U,  ,20180604000300,000308
732Y73M903,STHALL,20180604000100,D,-0001 ,U, 4,20180604000200,000309
827A93C903,FRWDJN,20180604000300,D,-0018 ,U,  ,20180604002100,000314
731Y96M903,ROYAOJN,20180604000400,D,+0000 ,U,  ,20180604000400,000342
735Y95M004,PRTOBJP,20180604000300,D,+0000 ,D,  ,20180604000300,000342
796L33CY03,HLVNGTN,20180604000400,D,-0016 ,U,  ,20180604002000,000346
732Y74M004,HTRWAPT,20180604000500,A,+0000 ,U, 2,20180604000500,000356
732Y73M903,WEALING,20180604000500,A,+0000 , ,  ,20180604000500,000415
