
~@# File opened, Actual 07/06/2018 00:00:06 BST,  Log 07/06/2018 00:00:06 BST
~@#Come from file 20180606
826A20C706,UFNGTN,20180607000000,D,+0046 ,U,  ,20180606231400,000008
737D23C906,RDNGSTN,20180606235900,D,+0006 ,D,13,20180606235300,000014
827A91C806,BRDFDJN,20180607000000,D,+0007 ,D,  ,20180606235300,000021
731Y96M906,STHALL,20180606235900,D,+0000 ,U, 4,20180606235930,000025
516V301706,EALINGB,20180607000100,A,+0000 , ,  ,00000000000000,000026
346V91C806,LOGHBRO,20180607000100,A,-0032 , ,  ,20180607003300,000033
771Z321906,SEVTNLJ,20180607000000,D,-0001 ,U, 4,20180607000100,000054
516V301706,EALINGB,20180607000000,D,+0000 , ,  ,00000000000000,000104
731Y97M906,HTRWAJN,20180607000100,D,-0001 ,U,  ,20180607000200,000110
735Z851906,ACTONW,20180607000100,D,+0004 ,D,  ,20180606235700,000115
731Y96M906,WEALING,20180607000200,A,-0001 , ,  ,20180607000330,000144
737D23C906,REDGWJN,20180607000200,D,+0007 ,D,  ,20180606235500,000145
771Z321906,SEVTNLW,20180607000100,D,-0001 ,U,  ,20180607000200,000150
864M79C806,BSNGSTK,20180607000300,A,+0009 , ,  ,20180606235430,000156
516V24C906,BARKING,20180607000200,A,-0003 , ,  ,20180607000500,000159
796L64C806,CRDFCEN,20180607000100,D,+0011 ,U,  ,20180606235030,000201
736C03CZ06,SVRNBCH,20180607000700,A,+0000 , ,  ,00000000000000,000203
826A20C706,CHALLOW,20180607000200,D,+0044 ,U,  ,20180606231800,000210
596O27CZ06,BNBR,20180607000300,A,-0002 , ,  ,20180607000500,000215
745L972906,RDNGSTN,20180607000200,D,+0009 ,D,14,20180606235300,000220
745L972906,RDNGTCD,20180607000400,T,+0008 ,D,14,20180606235600,000220
745J741007,RDNGSTN,20180607000200,D,-0005 ,D,12,20180607000700,000232
346V91C806,LOGHBRO,20180607000100,D,-0032 ,U, 2,20180607003300,000234
735Z851906,EALINGB,20180607000300,A,+0000 , ,  ,00000000000000,000235
731Y96M906,WEALING,20180607000200,D,-0001 ,U, 4,20180607000330,000239
516V24C906,BARKING,20180607000200,D,-0003 ,U, 8,20180607000500,000244
731Y97M906,STHALL,20180607000300,A,+0000 , ,  ,20180607000330,000248
735Z851906,EALINGB,20180607000200,D,+0000 , ,  ,00000000000000,000306
732Y74M906,HTRWAPT,20180607000200,D,-0001 ,U, 2,20180607000300,000306
334O08CY06,OXFDNNJ,20180607000300,D,+0002 ,U,  ,20180607000100,000311
735Y95M007,PADTON,20180607000200,D,+0001 ,D, 7,20180607000100,000323
864M79C806,BSNGSTK,20180607000300,D,+0009 ,U, 4,20180606235430,000323
731Y97M906,STHALL,20180607000200,D,-0001 ,U, 4,20180607000330,000335
516V301706,STHALL,20180607000400,A,+0002 , ,  ,20180607000200,000341
731Y96M906,EALINGB,20180607000400,A,+0000 , ,  ,00000000000000,000351
827A711906,CLNKRDJ,20180607000400,D,+0015 ,U,  ,20180606234900,000400
696Z031906,WVCTJN,20180607000400,D,+0003 ,D,  ,20180607000100,000416
731Y96M906,EALINGB,20180607000300,D,+0000 , ,  ,00000000000000,000417
735Y95M007,ROYAOJN,20180607000400,D,+0002 ,D,  ,20180607000200,000421
516V301706,STHALL,20180607000300,D,+0001 ,D, 3,20180607000200,000437
516V24C906,WDGRNPK,20180607000500,A,-0004 , ,  ,20180607000930,000444
735Y95M007,PRTOBJP,20180607000500,D,+0002 ,D,  ,20180607000300,000448
739P73M906,LDBRKJ,20180607000500,D,+0000 ,U,R ,20180607000500,000448
826A20C706,WANTRD,20180607000600,A,+0043 ,U,  ,20180606232300,000454
586V14C806,WACRJN,20180607000400,D,-0016 ,D,  ,20180607002000,000455
731Y96M906,ACTONW,20180607000500,D,-0001 ,U,  ,20180607000630,000506
334O08CY06,OXFD,20180607000600,A,+0003 , ,  ,20180607000300,000508
731Y97M906,WEALING,20180607000600,A,+0001 , ,  ,20180607000530,000513
732Y74M906,HTRWTJN,20180607000500,D,-0001 ,U,  ,20180607000600,000540
334O08CY06,OXFD,20180607000500,D,+0002 ,U,  ,20180607000300,000544
771Z321906,SEVTNLE,20180607000500,D,+0000 ,U,  ,20180607000530,000549
864M78C706,REDGWJN,20180607000600,D,-0010 ,D,  ,20180607001630,000549
516V24C906,WDGRNPK,20180607000500,D,-0004 ,U, 1,20180607000930,000552
735Y95M007,LDBRKJ,20180607000500,D,+0001 ,D,  ,20180607000400,000610
826A20C706,WANTRD,20180607000600,D,+0035 ,U,  ,20180606233100,000614
516V301706,HAYESAH,20180607000600,A,+0000 , ,  ,00000000000000,000614
586V14C806,COLESHL,20180607000700,A,-0015 , ,  ,20180607002230,000617
731Y97M906,WEALING,20180607000500,D,+0000 ,U, 4,20180607000530,000619
735Z851906,STHALL,20180607000700,A,+0002 , ,  ,20180607000530,000619
739P73M906,ROYAOJN,20180607000600,D,-0002 ,U,  ,20180607000800,000625
771Z321906,PILNING,20180607000700,A,+0001 , ,  ,20180607000630,000631
516V301706,HAYESAH,20180607000600,D,+0000 , ,  ,00000000000000,000647
516V301706,HTRWAJN,20180607000600,D,+0002 ,D,  ,20180607000430,000647
731Y97M906,EALINGB,20180607000700,A,+0000 , ,  ,00000000000000,000656
586V14C806,COLESHL,20180607000600,D,-0016 ,D,  ,20180607002230,000701
731Y97M906,EALINGB,20180607000600,D,+0000 , ,  ,00000000000000,000709
735Z851906,STHALL,20180607000600,D,+0001 ,D, 3,20180607000530,000709
596O27CZ06,BNBR,20180607000600,D,+0001 ,U, 3,20180607000500,000712
735Y42M007,PADTON,20180607000600,D,+0003 ,D,14,20180607000300,000721
735Y95M007,OLDOEMU,20180607001200,T,-0009 ,D,  ,20180607002100,000721
731Y97M906,ACTONW,20180607000700,D,-0002 ,U,  ,20180607000930,000729
771Z321906,PILNING,20180607000600,D,+0000 ,U,  ,20180607000630,000729
732Y75M007,HTRWTM4,20180607000700,D,+0000 ,U, 1,20180607000700,000737
334O08CY06,KNNGTNJ,20180607000800,D,+0002 ,U,  ,20180607000600,000816
735Z851906,HAYESAH,20180607000800,A,+0002 , ,  ,20180607000630,000820
739P73M906,PADTON,20180607000900,T,+0000 ,U,14,20180607000900,000827
586V14C806,WTRORTN,20180607000900,A,-0017 , ,  ,20180607002600,000838
731Y96M906,LDBRKJ,20180607000800,D,-0001 ,U,R ,20180607000930,000840
735Y42M007,ROYAOJN,20180607000800,D,+0004 ,D,  ,20180607000400,000846
735Z851906,HAYESAH,20180607000800,D,+0002 ,D, 3,20180607000630,000846
735Z851906,HTRWAJN,20180607000800,D,-0003 ,D,  ,20180607001130,000846
735Y42M007,PRTOBJP,20180607000900,D,+0004 ,D,  ,20180607000500,000914
771Z321906,PATCHWY,20180607000900,A,-0001 , ,  ,20180607001030,000937
732Y75M007,HTRWAPT,20180607001100,A,+0000 ,U, 2,20180607001100,000943
864M79C806,BMLY,20180607001100,A,+0010 , ,  ,20180607000100,000952
732Y74M906,HTRWAJN,20180607001000,D,+0003 ,U,  ,20180607000700,000955
732Y74M906,HAYESAH,20180607001100,A,+0003 ,U, 4,20180607000800,000955
586V14C806,WTRORTN,20180607000900,D,-0017 ,D,  ,20180607002600,001006
731Y96M906,PRTOBJP,20180607001000,D,-0001 ,U,  ,20180607001100,001007
735Z831806,HAYEHLP,20180606231100,T,-0001 , ,  ,20180606231200,001009
827A711906,FRWDJN,20180607001000,D,+0015 ,U,  ,20180606235500,001010
516V24C906,LEYTNMR,20180607001100,A,-0003 , ,  ,20180607001400,001031
346V91C806,SILEBYJ,20180607001000,D,-0034 ,U,  ,20180607004400,001035
864M79C806,BMLY,20180607001000,D,+0009 ,U, 1,20180607000100,001035
731Y96M906,ROYAOJN,20180607001100,D,-0002 ,U,  ,20180607001300,001049
771Z321906,PATCHWY,20180607001000,D,+0000 ,U,  ,20180607001030,001100
516V24C906,LEYTNMR,20180607001100,D,-0003 ,U,  ,20180607001400,001138
745J741007,RDNGTCD,20180607001300,T,-0022 ,D,  ,20180607003500,001149
731Y97M906,LDBRKJ,20180607001200,D,-0003 ,U,R ,20180607001500,001152
664O63CZ06,REDGWJN,20180607001200,D,-0002 ,U,  ,20180607001400,001209
735Y42M007,LDBRKJ,20180607001000,D,+0002 ,D,  ,20180607000800,001227
732Y74M906,HAYESAH,20180607001100,D,+0003 ,U, 4,20180607000830,001229
771Z301906,BRSTPWY,20180607001100,D,+0001 ,U,  ,20180607001030,001233
771Z321906,BRSTPWY,20180607001300,A,-0001 ,U,  ,20180607001430,001242
731Y97M906,PRTOBJP,20180607001300,D,-0003 ,U,  ,20180607001600,001301
596O27CZ06,AYNHOJ,20180607001300,D,-0002 ,U,  ,20180607001500,001301
732Y75M007,HTRWAPT,20180607001200,D,-0001 ,U, 2,20180607001300,001304
826A20C706,DIDCOTP,20180607001400,A,+0030 , ,  ,20180606234400,001309
735Z841906,HAYEHLP,20180606232100,D,+0000 , ,  ,20180606232100,001310
494V38C906,STWMRKT,20180607001400,A,-0018 ,D,  ,20180607003230,001328
737D23C906,GORASTR,20180607001500,A,+0010 , ,  ,20180607000530,001328
664O63CZ06,RDNGORJ,20180607001400,D,-0002 ,U,  ,20180607001630,001338
826A20C706,DIDCOTP,20180607001300,D,+0029 ,U, 2,20180606234400,001415
732Y74M906,STHALL,20180607001500,A,+0004 ,U, 4,20180607001130,001426
731Y97M906,ROYAOJN,20180607001400,D,-0003 ,U,  ,20180607001700,001429
827A711906,WSTBRYW,20180607001500,A,-0030 , ,  ,20180607004530,001429
735Y42M007,OLDOEMU,20180607001900,T,-0009 ,D,  ,20180607002800,001436
346V91C806,SYSTNSJ,20180607001400,D,-0045 ,U,  ,20180607005900,001441
516V301706,SLOUGH,20180607001500,A,+0001 , ,  ,20180607001430,001453
334O08CY06,DIDCTNJ,20180607001500,D,+0002 ,U,  ,20180607001300,001504
731Y97M906,PADTON,20180607001600,T,-0002 ,U, 7,20180607001800,001509
